SA2_5DIG,SA2_name,SA2_area,SA2_population,SA2_population_percentage,SA2_population_density
21181,Murrumbeena,2.5148,9471.0,0.036869241954604705,3766.1
21182,Ormond - Glen Huntly,2.9371,13298.0,0.05176720298937106,4527.6
21426,Bentleigh East - North,4.5989,16756.0,0.0652287000518801,3643.5
21427,Bentleigh East - South,4.5882,14153.0,0.055095595120211206,3084.7
21183,Aspendale Gardens - Waterways,5.3073,8927.0,0.03475152813100583,1682.0
21184,Braeside,9.0819,28.0,0.00010899997621464805,3.1
21185,Carrum - Patterson Lakes,5.8242,12115.0,0.04716195399430218,2080.1
21186,Chelsea - Bonbeach,5.423,15314.0,0.05961520127682572,2823.9
21187,Chelsea Heights,3.1958,5428.0,0.0211304239604682,1698.5
21188,Highett (East) - Cheltenham ,8.7376,24355.0,0.0948105150252769,2787.4
21189,Edithvale - Aspendale,5.1001,13663.0,0.053188095536454864,2679.0
21190,Mentone,4.45,13304.0,0.051790560127131346,2989.7
21191,Moorabbin - Heatherton,11.6997,9198.0,0.035806492186511885,786.2
21192,Moorabbin Airport,3.0755,26.0,0.00010121426362788747,8.5
21193,Mordialloc - Parkdale,7.9681,21429.0,0.08342001751084618,2689.3
21194,Malvern - Glen Iris,6.1552,20482.0,0.07973348260101505,3327.6
21195,Malvern East,7.5666,22221.0,0.08650315969520336,2936.7
21196,Bundoora - East,4.0749,9925.0,0.03863659871179935,2435.6
21197,Greensborough,10.0974,20997.0,0.08173830359210589,2079.4
21198,Heidelberg - Rosanna,6.3717,16202.0,0.06307205766534742,2542.8
21199,Heidelberg West,6.6912,15038.0,0.05854077293985276,2247.4
21200,Ivanhoe,5.0498,12561.0,0.04889816790114979,2487.4
21201,Ivanhoe East - Eaglemont,4.2769,7801.0,0.030368171944659624,1824.0
21202,Montmorency - Briar Hill,12.0278,16658.0,0.06484720013512883,1385.0
21203,Viewbank - Yallambie,10.2379,18891.0,0.07353994823824701,1845.2
21204,Watsonia,3.7857,9303.0,0.036215242097316816,2457.4
21205,Kingsbury,9.0094,10564.0,0.04112413388326936,1172.6
21428,Preston - East,7.7457,20997.0,0.08173830359210589,2710.8
21429,Preston - West,3.5679,12828.0,0.04993756053148232,3595.4
21207,Reservoir - North East,4.788,14989.0,0.05835002298147713,3130.5
21208,Reservoir - North West,4.5297,9887.0,0.0384886701726509,2182.7
21207,Reservoir - South East,4.1783,12941.0,0.050377453292634294,3097.2
21208,Reservoir - South West,5.6247,14248.0,0.05546541646808233,2533.1
21209,Eltham,19.4882,23711.0,0.09230351557234,1216.7
21210,Hurstbridge,14.8421,3573.0,0.013909175536247766,240.7
21211,Kinglake,319.504,4235.0,0.01648624640246552,13.3
21212,Panton Hill - St Andrews,292.1978,5124.0,0.019946995647280592,17.5
21213,Plenty - Yarrambat,29.117,9522.0,0.0370677776255671,327.0
21214,Research - North Warrandyte,49.7946,6985.0,0.02719160120926131,140.3
21215,Wattle Glen - Diamond Creek,26.8245,14539.0,0.056598237649456,542.0
21216,Bundoora - North,4.715,7429.0,0.028920029403522157,1575.6
21217,Bundoora - West,2.5601,6239.0,0.024287530414399613,2437.0
21220,Mill Park - North,8.1362,17647.0,0.06869723500928193,2168.9
21221,Mill Park - South,4.9298,11342.0,0.044152776079519215,2300.7
21223,Thomastown,14.6852,20211.0,0.07867851854550899,1376.3
21224,Wallan,507.7457,22933.0,0.08927487337609012,45.2
21225,Whittlesea,297.9798,10747.0,0.04183652658495795,36.1
21431,Epping - East,7.7691,13272.0,0.05166598872574318,1708.3
21432,Epping - South,15.8714,8282.0,0.03224063582177554,521.8
21433,Epping (Vic.) - West,7.3573,12280.0,0.04780427528270993,1669.1
21435,South Morang - North,13.7094,12713.0,0.0494898820577436,927.3
21436,South Morang - South,7.7445,12514.0,0.04871520365536092,1615.9
21437,Wollert,53.892,24762.0,0.09639490753668267,459.5
21430,Doreen - North,9.4393,16477.0,0.064142593146027,1745.6
21430,Doreen - South,5.0223,10587.0,0.0412136695780171,2108.0
21219,Lalor - East,3.3232,10032.0,0.039053134335191045,3018.8
21219,Lalor - West,8.7363,13631.0,0.0530635241350667,1560.3
21434,Mernda - North,15.1961,11550.0,0.04496249018854232,760.1
21434,Mernda - South,8.6268,12084.0,0.047041275449207394,1400.8
21226,Airport West,3.7194,8237.0,0.03206545728857343,2214.6
21227,Essendon Airport,3.3549,14.0,5.4499988107324025e-05,4.2
21228,Keilor,17.512,8596.0,0.03346299269789695,490.9
21230,Niddrie - Essendon West,2.8027,7520.0,0.02927427932621976,2683.1
21231,Strathmore,4.1444,10108.0,0.039348991413487945,2439.0
21229,Avondale Heights,5.4087,12471.0,0.04854781083474556,2305.7
21229,Keilor East,5.4828,15174.0,0.05907020139575248,2767.6
21232,Gisborne,211.057,14332.0,0.05579241639672628,67.9
21233,Macedon,72.9902,3540.0,0.013780711278566218,48.5
21234,Riddells Creek,83.3503,4494.0,0.01749449618245101,53.9
21235,Romsey,624.7097,10832.0,0.04216741936989527,17.3
21236,Coburg North,4.8779,8513.0,0.033139885625546386,1745.2
21237,Fawkner,5.0848,14193.0,0.05525130937194642,2791.3
21439,Gowanbrae,1.5225,3141.0,0.012227461617507481,2063.1
21440,Hadfield,3.0502,6295.0,0.02450553036682891,2063.8
21438,Glenroy - East,6.2473,14989.0,0.05835002298147713,2399.3
21438,Glenroy - West,2.6109,8976.0,0.03494227808938146,3437.9
21239,Oak Park,2.3533,7976.0,0.031049421796001172,3389.3
21239,Pascoe Vale,4.631,17409.0,0.06777073521145742,3759.2
21240,Sunbury,129.5487,13786.0,0.05366691686054065,106.4
21241,Diggers Rest,51.8922,5297.0,0.02062045978603538,102.1
21241,Sunbury - South,41.4496,15095.0,0.058762665748575436,364.2
21241,Sunbury - West,37.7941,11266.0,0.043856919001222315,298.1
21242,Broadmeadows,8.8268,14071.0,0.05477638090415402,1594.1
21243,Campbellfield - Coolaroo,18.1867,16255.0,0.06327837904889656,893.8
21245,Gladstone Park - Westmeadows,13.936,18178.0,0.07076434170106687,1304.4
21246,Greenvale - Bulla,95.906,22391.0,0.08716494526507802,233.5
21247,Meadow Heights,4.6252,15078.0,0.05869648719158797,3260.0
21248,Melbourne Airport,30.3848,129.0,0.0005021784618460571,4.2
21250,Tullamarine,3.8595,6630.0,0.025809637225111304,1717.8
21441,Craigieburn - Central,3.9685,8197.0,0.03190974303683822,2065.5
21442,Craigieburn - North,13.3514,12448.0,0.048458275139997814,932.3
21443,Craigieburn - South,11.9142,22005.0,0.08566230273583322,1847.0
21445,Mickleham - Yuroke,70.8359,23731.0,0.09238137269820759,335.0
21444,Craigieburn - North West,1.9198,9969.0,0.03880788438870809,5192.7
21444,Craigieburn - West,4.089,13185.0,0.05132731022821909,3224.5
21249,Roxburgh Park (South) - Somerton,8.8762,9584.0,0.03730913471575667,1079.7
21249,Roxburgh Park - North,3.4138,14849.0,0.05780502310040389,4349.7
21251,Bayswater,8.0437,12707.0,0.04946652491998331,1579.7
21254,Knoxfield - Scoresby,15.2651,16733.0,0.06513916435713235,1096.2
21255,Lysterfield,18.494,6656.0,0.025910851488739194,359.9
21256,Rowville - Central,8.2003,15540.0,0.06049498679912967,1895.1
21257,Rowville - North,4.1688,7963.0,0.03099881466418723,1910.1
21258,Rowville - South,9.3532,10464.0,0.040734848253931324,1118.8
21259,Wantirna,8.3064,14450.0,0.056251773439345155,1739.6
21260,Wantirna South,13.3559,18102.0,0.07046848462276996,1355.4
21446,Boronia,11.2631,23831.0,0.09277065832754564,2115.8
21447,Ferntree Gully - North,6.9851,14249.0,0.05546930932437571,2039.9
21448,Ferntree Gully (South) - Upper Ferntree Gully,9.1499,15448.0,0.06013684402013868,1688.3
21449,The Basin,5.7163,4380.0,0.01705071056500566,766.2
21261,Donvale - Park Orchards,20.8028,16406.0,0.063866200349197,788.6
21262,Warrandyte - Wonga Park,45.7591,10183.0,0.03964095563549147,222.5
21263,Bayswater North,9.909,11968.0,0.04658970411917528,1207.8
21265,Croydon Hills - Warranwood,9.492,18235.0,0.07098623450978954,1921.1
21266,Ringwood,9.9105,18919.0,0.07364894821446165,1909.0
21267,Ringwood East,9.3929,21351.0,0.08311637471996251,2273.1
21268,Ringwood North,4.7307,9726.0,0.03786192030941668,2055.9
21450,Croydon - East,8.0982,16233.0,0.0631927362104422,2004.5
21451,Croydon - West,6.7979,14247.0,0.05546152361178895,2095.8
21452,Croydon South,2.856,4936.0,0.0192151386641251,1728.3
21269,Forest Hill,4.0702,10866.0,0.042299776483870205,2669.6
21270,Mitcham (Vic.),6.6271,16935.0,0.06592552132839517,2555.4
21271,Nunawading,5.0785,12522.0,0.04874634650570796,2465.7
21272,Vermont,4.6098,11083.0,0.04314452629953372,2404.2
21273,Vermont South,6.184,12044.0,0.046885561197472184,1947.6
21274,Belgrave - Selby,55.652,10095.0,0.039298384281674,181.4
21275,Chirnside Park,22.2024,11873.0,0.046219882771304156,534.8
21276,Healesville - Yarra Glen,369.5236,14181.0,0.055204595096425856,38.4
21277,Kilsyth,8.2426,9980.0,0.038850705807935274,1210.8
21278,Lilydale - Coldstream,109.3817,19783.0,0.07701237605194222,180.9
21279,Monbulk - Silvan,68.5553,5857.0,0.022800459310328345,85.4
21280,Montrose,10.5431,6995.0,0.027230529772195113,663.5
21281,Mooroolbark,12.5434,23447.0,0.0912758015108876,1869.3
21282,Mount Dandenong - Olinda,81.8993,9771.0,0.03803709884261879,119.3
21283,Mount Evelyn,16.9894,9863.0,0.038395241621609774,580.5
21284,Upwey - Tecoma,8.8907,9848.0,0.03833684877720907,1107.7
21285,Wandin - Seville,111.7555,7959.0,0.030983243239013705,71.2
21286,Yarra Valley,729.7582,16948.0,0.06597612846020912,23.2
21289,Emerald - Cockatoo,371.6241,18797.0,0.07317401974666926,50.6
21287,Beaconsfield - Officer,33.2503,23947.0,0.09322222965757775,720.2
21288,Bunyip - Garfield,365.9627,9939.0,0.038691098699906674,27.2
21290,Koo Wee Rup,414.663,10148.0,0.039504705665223155,24.5
21291,Pakenham - North East,18.929,15615.0,0.060786951021133184,824.9
21291,Pakenham - North West,24.6776,7563.0,0.029441672146835112,306.5
21291,Pakenham - South East,30.9414,6491.0,0.025268530200331443,209.8
21291,Pakenham - South West,22.2782,27169.0,0.10576501263484903,1219.5
21293,Berwick - North,19.748,23187.0,0.09026365887460872,1174.1
21295,Doveton,5.1935,12061.0,0.04695173975445965,2322.3
21297,Hallam,8.0565,11603.0,0.045168811572091475,1440.2
21299,Narre Warren North,34.4086,8310.0,0.03234963579799019,241.5
21453,Endeavour Hills - North,14.4746,12191.0,0.04745781107259908,842.2
21454,Endeavour Hills - South,5.5873,13464.0,0.05241341713407219,2409.8
21455,Narre Warren - North East,4.874,13620.0,0.05302070271583951,2794.4
21456,Narre Warren - South West,9.3054,14905.0,0.05802302305283318,1601.8
21294,Berwick - South East,9.8836,17980.0,0.06999355615497757,1819.2
21294,Berwick - South West,4.9713,11359.0,0.044218954636506685,2284.9
21300,Cranbourne,13.027,21580.0,0.0840078388111466,1656.6
21303,Cranbourne South,81.662,17613.0,0.06856487789530699,215.7
21304,Cranbourne West,12.898,21834.0,0.08499662430966519,1692.8
21306,Lynbrook - Lyndhurst,7.3583,18270.0,0.07112248448005785,2482.9
21308,Pearcedale - Tooradin,98.5112,8082.0,0.03146206456309948,82.0
21457,Narre Warren South - East,6.2204,13266.0,0.0516426315879829,2132.7
21458,Narre Warren South - West,6.7771,16932.0,0.06591384275951502,2498.4
21301,Clyde North - North,6.8833,10642.0,0.04142777667415302,1546.1
21301,Clyde North - South,19.6543,15023.0,0.05848238009545205,764.4
21301,Cranbourne East - North,11.0254,23753.0,0.09246701553666196,2154.4
21301,Cranbourne East - South,5.3272,12432.0,0.04839598943930373,2333.7
21302,Cranbourne North - East,5.4545,12920.0,0.05029570331047331,2368.7
21302,Cranbourne North - West,4.7849,12042.0,0.04687777548488542,2516.7
21305,Hampton Park - East,8.2189,12861.0,0.050066024789163874,1564.8
21305,Hampton Park - West,5.1234,13523.0,0.052643095655381625,2639.5
21309,Clarinda - Oakleigh South,6.3227,11656.0,0.045375132955640635,1843.5
21310,Clayton South,7.938,13570.0,0.05282605990117051,1709.5
21312,Dandenong North,9.459,22839.0,0.08890894488451238,2414.5
21313,Dingley Village,7.2437,10554.0,0.04108520532033555,1457.0
21316,Noble Park North,3.7574,7520.0,0.02927427932621976,2001.4
21317,Springvale,11.1052,22537.0,0.08773330228391153,2029.4
21318,Springvale South,4.56,12738.0,0.0495872034650781,2793.4
21459,Noble Park - East,3.7671,12901.0,0.050221739040899084,3424.7
21460,Noble Park - West,4.7946,19818.0,0.07714862602221054,4133.4
21311,Dandenong - North,8.041,21833.0,0.08499273145337181,2715.2
21311,Dandenong - South,53.7832,9497.0,0.03697045621823259,176.6
21314,Keysborough - North,6.6053,15204.0,0.05918698708455389,2301.8
21314,Keysborough - South,23.6738,15284.0,0.05949841558802431,645.6
21319,Ashwood - Chadstone,6.7088,19790.0,0.07703962604599589,2949.9
21321,Glen Waverley - East,9.1645,21899.0,0.08524965996873492,2389.5
21322,Glen Waverley - West,7.6758,21324.0,0.08301126760004125,2778.1
21323,Mount Waverley - North,6.484,16241.0,0.06322387906078925,2504.8
21324,Mount Waverley - South,8.7006,19475.0,0.0758133763135811,2238.4
21325,Mulgrave,10.7189,20078.0,0.07816076865848941,1873.1
21326,Oakleigh - Huntingdale,10.1702,23254.0,0.09052448024626521,2286.5
21327,Wheelers Hill,10.4394,20854.0,0.08118162514215252,1997.6
21320,Clayton (North) - Notting Hill,5.2293,10114.0,0.03937234855124823,1934.1
21320,Clayton - Central,4.1819,12378.0,0.0481857751994612,2959.9
21328,Ardeer - Albion,4.5883,7595.0,0.029566243548223282,1655.3
21329,Cairnlea,4.4061,10144.0,0.039489134240049635,2302.3
21331,Delahey,3.5055,8154.0,0.03174235021622286,2326.1
21332,Keilor Downs,7.6597,13193.0,0.05135845307856613,1722.4
21333,Kings Park (Vic.),4.4323,14081.0,0.054815309467087826,3176.9
21334,St Albans - North,6.5225,20850.0,0.08116605371697899,3196.6
21335,St Albans - South,6.2647,17666.0,0.06877119927885615,2819.9
21336,Sunshine,4.732,9576.0,0.03727799186540963,2023.7
21337,Sunshine North,8.0239,12163.0,0.04734881109638443,1515.8
21338,Sunshine West,12.9688,18779.0,0.07310394833338842,1448.0
21339,Sydenham,3.9479,11866.0,0.04619263277725049,3005.6
21340,Taylors Lakes,18.4632,17071.0,0.06645494978429489,924.6
21330,Deer Park,8.0769,18230.0,0.07096677022832264,2257.1
21330,Derrimut,13.2579,8751.0,0.03406638542337089,660.1
21341,Altona,17.6826,13652.0,0.053145274117227685,772.1
21342,Altona Meadows,10.5419,18665.0,0.07266016271594306,1770.6
21343,Altona North,16.1844,15086.0,0.058727630041935014,932.1
21344,Newport,8.8407,18985.0,0.07390587672982475,2147.5
21345,Seabrook,1.6199,5002.0,0.019472067179488198,3087.8
21346,Williamstown,7.3463,16074.0,0.06257377205979474,2188.0
21347,Braybrook,7.4843,19361.0,0.07536959069613575,2586.9
21348,Footscray,4.9671,17420.0,0.06781355663068461,3507.1
21349,Maribyrnong,5.4934,12715.0,0.04949766777033036,2314.6
21350,Seddon - Kingsville,1.6803,9364.0,0.03645270633121301,5572.8
21351,West Footscray - Tottenham,5.9807,11885.0,0.04626659704682472,1987.2
21352,Yarraville,5.62,15653.0,0.06093487956028164,2785.2
21353,Bacchus Marsh,196.2983,25045.0,0.0974965858677093,127.6
21358,Melton West,24.2021,21502.0,0.08370419602026294,888.4
21359,Rockbank - Mount Cottrell,125.7609,17836.0,0.0694329848487308,141.8
21360,Taylors Hill,5.9679,19800.0,0.07707855460892969,3317.7
21461,Burnside,2.552,5855.0,0.02279267359774158,2294.3
21462,Burnside Heights,1.9954,6442.0,0.025077780241955814,3228.4
21463,Caroline Springs,6.9526,20643.0,0.08036023246424927,2969.1
21357,Brookfield,10.6929,9939.0,0.038691098699906674,929.5
21357,Cobblebank - Strathtulloh,19.7593,7708.0,0.030006136309375257,390.1
21357,Eynesbury - Exford,69.4885,3024.0,0.011771997431181989,43.5
21355,Fraser Rise - Plumpton,58.7312,10223.0,0.03979666988722668,174.1
21355,Hillside,7.8166,16335.0,0.063589807552367,2089.8
21356,Kurunjang - Toolern Vale,120.8438,11745.0,0.04572159716575148,97.2
21356,Melton,9.8614,7968.0,0.03101827894565413,808.0
21357,Melton South - Weir Views,11.0206,16906.0,0.06581262849588713,1534.0
21361,Hoppers Crossing - North,10.9136,18663.0,0.0726523770033563,1710.1
21362,Hoppers Crossing - South,7.0114,19003.0,0.0739759481431056,2710.3
21363,Laverton,22.2451,11643.0,0.04532452582382669,523.4
21368,Werribee - South,114.0332,16985.0,0.06612016414306418,148.9
21464,Point Cook - East,19.0354,19585.0,0.07624159050585293,1028.9
21466,Point Cook - South,9.4219,19385.0,0.07546301924717687,2057.4
21467,Werribee - East,7.7569,19241.0,0.07490244794093011,2480.5
21468,Werribee - West,127.6631,22661.0,0.0882160164642907,177.5
21369,Manor Lakes - Quandong,72.0339,10781.0,0.04196888369893288,149.7
21465,Point Cook - North East,5.5527,14330.0,0.05578463068413952,2580.7
21465,Point Cook - North West,2.938,9690.0,0.03772177748285498,3298.2
21365,Tarneit (West) - Mount Cottrell,36.7062,10301.0,0.04010031267811034,280.6
21365,Tarneit - Central,7.9607,28573.0,0.11123058287075495,3589.3
21365,Tarneit - North,14.3452,7331.0,0.02853852948677089,511.0
21365,Tarneit - South,3.1301,11306.0,0.04401263325295753,3612.0
21366,Truganina - North,17.5191,9532.0,0.0371067061885009,544.1
21366,Truganina - South East,4.2675,9751.0,0.037959241716751184,2284.9
21366,Truganina - South West,5.3778,19385.0,0.07546301924717687,3604.6
21369,Wyndham Vale - North,51.2497,9163.0,0.035670242216243576,178.8
21369,Wyndham Vale - South,4.9575,13695.0,0.053312666937843034,2762.5
21370,Carrum Downs,20.308,22262.0,0.08666276680323196,1096.2
21371,Frankston,11.6244,23908.0,0.09307040826213592,2056.7
21372,Frankston North,13.2382,19665.0,0.07655301900932335,1485.5
21373,Frankston South,14.5603,18948.0,0.07376184104696969,1301.3
21374,Langwarrin,37.6199,25248.0,0.0982868356952655,671.1
21375,Seaford (Vic.),12.4321,17359.0,0.06757609239678841,1396.3
21376,Skye - Sandhurst,19.8152,13419.0,0.052238238600870075,677.2
21377,Dromana,45.0575,13460.0,0.05239784570889867,298.7
21378,Flinders,287.3793,6021.0,0.02343888774244271,21.0
21379,Hastings - Somers,108.8841,24240.0,0.09436283655153817,222.6
21381,Mount Eliza,23.2077,18923.0,0.07366451963963519,815.4
21382,Mount Martha,30.2094,20020.0,0.07793498299347335,662.7
21383,Point Nepean,67.1876,19990.0,0.07781819730467195,297.5
21384,Rosebud - McCrae,23.7957,23139.0,0.09007680177252647,972.4
21385,Somerville,117.354,18688.0,0.07274969841069082,159.2
21380,Mornington - East,14.6884,15273.0,0.05945559416879713,1039.8
21380,Mornington - West,6.4044,10636.0,0.041404419536392734,1660.7
21386,Ararat,161.179,8468.0,0.032964707092344274,52.5
21387,Ararat Surrounds,4023.1983,3180.0,0.012379283012949315,0.8
21388,Horsham,83.0691,16944.0,0.06596055703503559,204.0
21389,Horsham Surrounds,4251.4674,3451.0,0.013434247068455371,0.8
21390,Nhill Region,11042.793,6907.0,0.026887958418377645,0.6
21391,St Arnaud,3008.5749,3429.0,0.013348604230001006,1.1
21392,Stawell,2743.4313,8465.0,0.032953028523464135,3.1
21393,West Wimmera,5686.3869,2748.0,0.01069756909420903,0.5
21394,Yarriambiack,7139.5816,6454.0,0.02512449451747637,0.9
21395,Irymple,88.5725,7679.0,0.029893243476867226,86.7
21396,Merbein,101.7138,4953.0,0.019281317221112565,48.7
21398,Mildura Surrounds,21568.7961,3709.0,0.014438603992147485,0.2
21399,Red Cliffs,246.7231,6123.0,0.0238359590843675,24.8
21469,Mildura - North,25.117,18088.0,0.07041398463466264,720.1
21470,Mildura - South,50.9981,16417.0,0.06390902176842418,321.9
21400,Buloke,8068.6848,6134.0,0.023878780503594682,0.8
21401,Gannawarra,3568.3246,6664.0,0.025941994339086234,1.9
21402,Kerang,146.6076,3943.0,0.015349532364798473,26.9
21403,Robinvale,181.5961,3753.0,0.014609889669056218,20.7
21404,Swan Hill,126.5903,11169.0,0.04347931194076443,88.2
21405,Swan Hill Surrounds,5759.5788,6462.0,0.02515563736782342,1.1
21406,Echuca,183.9532,15587.0,0.06067795104491854,84.7
21407,Kyabram,738.862,11055.0,0.04303552632331908,15.0
21408,Lockington - Gunbower,1646.4376,3908.0,0.015213282394530164,2.4
21409,Rochester,351.6446,3987.0,0.015520818041707206,11.3
21410,Rushworth,1633.8861,4166.0,0.016217639318222277,2.5
21411,Cobram,131.7229,6438.0,0.02506220881678229,48.9
21412,Moira,1498.8283,2829.0,0.011012890453972832,1.9
21413,Numurkah,2320.6721,12499.0,0.04865681081096021,5.4
21414,Yarrawonga,94.6968,8585.0,0.033420171278669766,90.7
21415,Mooroopna,39.9733,8311.0,0.03235352865428357,207.9
21416,Shepparton - North,65.6581,20034.0,0.07798948298158068,305.1
21418,Shepparton Surrounds - East,1055.5777,4012.0,0.015618139449041713,3.8
21419,Shepparton Surrounds - West,1028.6793,10326.0,0.04019763408544485,10.0
21417,Kialla,77.4435,9066.0,0.035292635155785686,117.1
21417,Shepparton - South East,65.8306,16572.0,0.06451241449389812,251.7
21420,Glenelg (Vic.),6121.4257,8871.0,0.03453352817857653,1.4
21421,Hamilton (Vic.),198.3369,10284.0,0.040034134121122875,51.9
21422,Portland,63.985,11182.0,0.043529919072578374,174.8
21423,Southern Grampians,6562.6438,6264.0,0.02438485182173412,1.0
21471,Camperdown,98.1179,3470.0,0.013508211338029598,35.4
21472,Colac,54.7344,12696.0,0.04942370350075613,232.0
21473,Colac Surrounds,1934.2762,5643.0,0.021967388063544962,2.9
21474,Corangamite - North,2538.3285,5358.0,0.02085792401993158,2.1
21475,Corangamite - South,1805.2081,7148.0,0.027826136785082296,4.0
21476,Otway,1505.8895,3978.0,0.015485782335066783,2.6
21477,Moyne - East,3275.7989,6989.0,0.02720717263443483,2.1
21478,Moyne - West,2037.7626,9963.0,0.0387845272509478,4.9
21479,Warrnambool - North,62.4199,22462.0,0.08744133806190801,359.9
21480,Warrnambool - South,120.1957,13292.0,0.051743845851610785,110.6
29799,Migratory - Offshore - Shipping (Vic.),,,,
29499,No usual address (Vic.),,,,
31001,Alexandra Hills,13.6312,16878.0,0.06570362851967249,1238.2
31002,Belmont - Gumdale,33.1072,7645.0,0.029760886362892296,230.9
31003,Birkdale,11.5988,15457.0,0.06017187972677911,1332.6
31004,Capalaba,18.8892,18586.0,0.07235262706876602,983.9
31005,Thorneside,2.6658,3928.0,0.015291139520397769,1473.5
31006,Wellington Point,9.404,12047.0,0.04689723976635232,1281.1
31007,Cleveland,11.8549,16075.0,0.06257766491608811,1356.0
31008,Ormiston,4.929,6446.0,0.02509335166712933,1307.8
31009,Redland Bay,46.8996,18099.0,0.07045680605388982,385.9
31011,Sheldon - Mount Cotton,65.1972,8461.0,0.03293745709829061,129.8
31012,Thornlands,21.6475,19658.0,0.0765257690152697,908.1
31013,Victoria Point,13.4057,15330.0,0.0596774869775198,1143.5
31527,North Stradbroke Island,277.1095,2191.0,0.00852924813879621,7.9
31527,Southern Moreton Bay Islands,39.9348,8574.0,0.03337734985944258,214.7
31014,Brisbane Port - Lytton,32.7859,10.0,3.8928562933802875e-05,0.3
31015,Manly - Lota,4.1989,7993.0,0.03111560035298864,1903.6
31016,Manly West,4.9055,12026.0,0.04681548978419134,2451.5
31017,Murarrie,8.4389,4843.0,0.01885310302884073,573.9
31018,Tingalpa,8.9263,8992.0,0.03500456379007554,1007.4
31019,Wakerley,5.1963,9567.0,0.037242956158769214,1841.1
31020,Wynnum,6.1324,14738.0,0.05737291605183867,2403.3
31021,Wynnum West - Hemmant,12.2743,15943.0,0.06206380788536192,1298.9
31022,Bald Hills,13.3544,7930.0,0.03087035040650568,593.8
31023,Bridgeman Downs,9.4789,10618.0,0.04133434812311189,1120.2
31024,Carseldine,4.5456,9954.0,0.03874949154430738,2189.8
31025,Everton Park,4.1663,10194.0,0.03968377705471865,2446.8
31026,McDowall,4.3856,8018.0,0.031212921760323146,1828.3
31027,Aspley,6.258,13068.0,0.0508718460418936,2088.2
31028,Chermside,3.3873,11612.0,0.0452038472787319,3428.1
31029,Chermside West,3.4032,6701.0,0.026086030021941306,1969.0
31030,Geebung,4.0441,4599.0,0.017903246093255942,1137.2
31031,Kedron - Gordon Park,5.22,14694.0,0.057201630374929945,2814.9
31032,Stafford,3.4381,7020.0,0.02732785117952962,2041.8
31033,Stafford Heights,2.9088,7233.0,0.02815702957001962,2486.6
31034,Wavell Heights,3.5792,10474.0,0.04077377681686513,2926.4
31035,Boondall,10.7506,9739.0,0.03791252744123062,905.9
31036,Brisbane Airport,45.3241,131.0,0.0005099641744328176,2.9
31037,Eagle Farm - Pinkenba,7.2339,2104.0,0.008190569641272124,290.9
31038,Northgate - Virginia,6.1268,7169.0,0.02790788676724328,1170.1
31039,Nudgee - Banyo,13.9237,10948.0,0.04261899069992739,786.3
31040,Nundah,3.6726,13552.0,0.052755988487889656,3690.0
31041,Bracken Ridge,8.1103,17816.0,0.0693551277228632,2196.7
31042,Brighton (Qld),6.4901,9786.0,0.03809549168701949,1507.8
31043,Deagon,2.8177,3821.0,0.014874603897006077,1356.1
31044,Sandgate - Shorncliffe,4.3474,6908.0,0.026891851274671027,1589.0
31045,Taigum - Fitzgibbon,6.2813,14301.0,0.05567173785163149,2276.8
31046,Zillmere,3.7003,9473.0,0.03687702766719146,2560.1
31047,Camp Hill,4.5806,12327.0,0.0479872395284988,2691.1
31048,Cannon Hill,3.9524,7028.0,0.02735899402987666,1778.2
31049,Carina,4.3823,12003.0,0.04672595408944359,2739.0
31050,Carina Heights,3.3991,6980.0,0.027172136927794403,2053.5
31051,Carindale,10.1962,16782.0,0.06532991431550798,1645.9
31052,Annerley,2.8756,12161.0,0.047341025383797676,4229.0
31053,Coorparoo,5.3318,18165.0,0.07071373456925292,3406.9
31054,Fairfield - Dutton Park,2.079,5099.0,0.019849674239946085,2452.6
31055,Greenslopes,2.9543,10723.0,0.04174309803391682,3629.6
31056,Holland Park,3.2615,9017.0,0.03510188519741005,2764.7
31057,Holland Park West,2.566,6499.0,0.025299673050678484,2532.7
31058,Woolloongabba,2.4051,8787.0,0.03420652824993259,3653.5
31059,Yeronga,6.0917,10343.0,0.04026381264243231,1697.9
31060,Eight Mile Plains,7.6828,15479.0,0.060257522565233465,2014.8
31061,Macgregor (Qld),2.6853,6075.0,0.023649101982285245,2262.3
31062,Mansfield (Qld),5.3088,9008.0,0.03506684949076963,1696.8
31063,Mount Gravatt,7.3647,16166.0,0.06293191483878573,2195.1
31064,Rochedale - Burbank,47.3459,11201.0,0.0436038833421526,236.6
31065,Upper Mount Gravatt,4.2122,11180.0,0.04352213335999162,2654.2
31066,Wishart,4.787,11584.0,0.04509484730251725,2419.9
31067,Coopers Plains,4.3818,5802.0,0.022586352214192425,1324.1
31068,Moorooka,4.0941,10996.0,0.04280584780200964,2685.8
31069,Robertson,1.9048,4950.0,0.019269638652232423,2598.7
31070,Salisbury - Nathan,9.5473,7679.0,0.029893243476867226,804.3
31071,Tarragindi,4.5496,11085.0,0.04315231201212049,2436.5
31072,Algester,3.6903,9146.0,0.035604063659256106,2478.4
31073,Calamvale - Stretton,19.7359,23329.0,0.09081644446826873,1182.1
31074,Pallara - Willawong,26.6981,10393.0,0.040458455457101326,389.3
31075,Parkinson - Drewvale,12.6742,16410.0,0.06388177177437052,1294.8
31076,Rocklea - Acacia Ridge,22.4461,9864.0,0.038399134477903156,439.5
